transaction_id,store_id,product_id,customer_id,date,quantity,revenue,category,price,discount,region,manager,footfall,key_1,week,TV,Online,Print
T00564,S013,P0082,C00125,2023-05-06,3,577.08,Electronics,240.45,0.2,East,Manager_13,1135,2023-05-01,2023-05-07,5535,3776,1619
T00565,S015,P0013,C00110,2023-02-22,2,707.11,Books,425.97,0.17,South,Manager_15,2182,2023-02-20,2023-02-26,2012,1186,2381
T00566,S004,P0023,C00086,2023-11-27,4,699.64,Toys,242.93,0.28,East,Manager_4,3160,2023-11-27,2023-12-03,2499,3099,2658
T00567,S013,P0083,C00120,2023-10-10,4,1751.09,Books,491.88,0.11,East,Manager_13,1135,2023-10-09,2023-10-15,8604,1128,4496
T00568,S020,P0075,C00127,2023-05-20,3,585.0,Books,229.41,0.15,South,Manager_20,1240,2023-05-15,2023-05-21,2094,7124,3695
T00569,S015,P0001,C00255,2023-04-07,4,1466.66,Toys,458.33,0.2,South,Manager_15,2182,2023-04-03,2023-04-09,1140,2789,4126
T00570,S008,P0088,C00183,2023-01-05,1,248.66,Electronics,259.02,0.04,South,Manager_8,1376,2023-01-02,2023-01-08,9307,3095,2301
T00571,S005,P0054,C00016,2023-02-26,1,113.61,Books,142.01,0.2,East,Manager_5,3624,2023-02-20,2023-02-26,9713,2887,3052
T00572,S015,P0071,C00062,2023-11-30,4,701.99,Electronics,179.08,0.02,South,Manager_15,2182,2023-11-27,2023-12-03,8135,1320,4559
T00573,S004,P0089,C00158,2023-03-10,3,831.75,Toys,350.95,0.21,East,Manager_4,3160,2023-03-06,2023-03-12,5673,5416,3979
T00574,S012,P0085,C00268,2023-04-28,2,746.29,Electronics,410.05,0.09,South,Manager_12,4965,2023-04-24,2023-04-30,9711,6956,589
T00575,S013,P0015,C00035,2023-02-28,3,354.28,Toys,125.63,0.06,East,Manager_13,1135,2023-02-27,2023-03-05,4809,6807,4655
T00576,S002,P0065,C00267,2023-02-02,2,128.79,Clothing,82.56,0.22,West,Manager_2,4354,2023-01-30,2023-02-05,6696,6351,4923
T00577,S019,P0076,C00064,2023-11-14,4,1000.08,Clothing,280.92,0.11,South,Manager_19,1869,2023-11-13,2023-11-19,9497,1907,3154
T00578,S019,P0071,C00050,2023-02-19,4,701.99,Electronics,179.08,0.02,South,Manager_19,1869,2023-02-13,2023-02-19,9432,6874,2053
T00579,S004,P0015,C00255,2023-01-19,1,118.09,Toys,125.63,0.06,East,Manager_4,3160,2023-01-16,2023-01-22,2015,2384,1897
T00580,S004,P0021,C00149,2023-08-02,2,158.91,Clothing,108.84,0.27,East,Manager_4,3160,2023-07-31,2023-08-06,2268,6474,1284
T00581,S011,P0019,C00276,2023-07-16,3,142.83,Electronics,64.34,0.26,East,Manager_11,4864,2023-07-10,2023-07-16,1371,7998,1115
T00582,S005,P0060,C00172,2023-02-16,4,165.53,Clothing,41.8,0.01,East,Manager_5,3624,2023-02-13,2023-02-19,6593,4672,2381
T00583,S020,P0093,C00201,2023-06-16,3,989.35,Home,358.46,0.08,South,Manager_20,1240,2023-06-12,2023-06-18,5159,7308,2574
T00584,S011,P0089,C00035,2023-10-16,1,277.25,Toys,350.95,0.21,East,Manager_11,4864,2023-10-16,2023-10-22,8493,5103,2576
T00585,S010,P0033,C00216,2023-05-21,2,768.09,Toys,441.43,0.13,East,Manager_10,4642,2023-05-15,2023-05-21,1662,1479,4718
T00586,S008,P0049,C00065,2023-03-25,2,270.88,Clothing,159.34,0.15,South,Manager_8,1376,2023-03-20,2023-03-26,5686,7215,2402
T00587,S006,P0096,C00008,2023-07-01,4,228.52,Home,57.13,0.0,West,Manager_6,3551,2023-06-26,2023-07-02,1390,6615,4976
T00588,S006,P0035,C00076,2023-03-20,2,294.23,Home,154.86,0.05,West,Manager_6,3551,2023-03-20,2023-03-26,9792,1380,4713
T00589,S008,P0044,C00174,2023-08-03,4,1544.79,Clothing,454.35,0.15,South,Manager_8,1376,2023-07-31,2023-08-06,8910,7034,3906
T00590,S015,P0090,C00047,2023-01-14,1,357.4,Home,430.6,0.17,South,Manager_15,2182,2023-01-09,2023-01-15,6578,6642,2120
T00591,S014,P0011,C00015,2023-08-03,2,276.68,Toys,197.63,0.3,North,Manager_14,2193,2023-07-31,2023-08-06,1422,7715,4181
T00592,S011,P0099,C00147,2023-05-08,4,1033.7,Clothing,263.7,0.02,East,Manager_11,4864,2023-05-08,2023-05-14,8697,7437,694
T00593,S012,P0072,C00026,2023-11-06,3,875.87,Books,320.83,0.09,South,Manager_12,4965,2023-11-06,2023-11-12,4398,6529,4450
T00594,S013,P0078,C00093,2023-09-05,4,148.86,Toys,49.62,0.25,East,Manager_13,1135,2023-09-04,2023-09-10,5932,5603,3278
T00595,S008,P0074,C00232,2023-01-29,2,497.09,Clothing,270.16,0.08,South,Manager_8,1376,2023-01-23,2023-01-29,4792,6567,3441
T00596,S018,P0066,C00021,2023-10-07,1,354.21,Toys,498.89,0.29,North,Manager_18,4175,2023-10-02,2023-10-08,4177,4722,1975
T00597,S001,P0046,C00038,2023-12-04,2,602.36,Electronics,327.37,0.08,South,Manager_1,2215,2023-12-04,2023-12-10,6300,7761,1631
T00598,S015,P0009,C00276,2023-11-15,2,245.84,Home,144.61,0.15,South,Manager_15,2182,2023-11-13,2023-11-19,9497,1907,3154
T00599,S008,P0003,C00157,2023-07-21,4,865.66,Home,230.23,0.06,South,Manager_8,1376,2023-07-17,2023-07-23,2909,7364,3081
T00600,S011,P0085,C00179,2023-12-27,3,1119.44,Electronics,410.05,0.09,East,Manager_11,4864,2023-12-25,2023-12-31,1298,1923,4732
T00601,S012,P0026,C00132,2023-02-26,2,129.93,Home,78.27,0.17,South,Manager_12,4965,2023-02-20,2023-02-26,2012,1186,2381
T00602,S012,P0072,C00028,2023-08-06,3,875.87,Books,320.83,0.09,South,Manager_12,4965,2023-07-31,2023-08-06,8910,7034,3906
T00603,S004,P0048,C00260,2023-03-03,4,519.04,Books,182.76,0.29,East,Manager_4,3160,2023-02-27,2023-03-05,4809,6807,4655
T00604,S016,P0066,C00076,2023-06-06,3,1062.64,Toys,498.89,0.29,East,Manager_16,619,2023-06-05,2023-06-11,3014,4789,2943
T00605,S004,P0070,C00067,2023-07-21,4,74.38,Toys,26.19,0.29,East,Manager_4,3160,2023-07-17,2023-07-23,7911,7010,2753
T00606,S005,P0028,C00194,2023-01-17,1,197.65,Clothing,274.52,0.28,East,Manager_5,3624,2023-01-16,2023-01-22,2015,2384,1897
T00607,S005,P0093,C00162,2023-11-18,3,989.35,Home,358.46,0.08,East,Manager_5,3624,2023-11-13,2023-11-19,5085,7828,670
T00608,S008,P0026,C00257,2023-01-06,3,194.89,Home,78.27,0.17,South,Manager_8,1376,2023-01-02,2023-01-08,9307,3095,2301
T00609,S010,P0025,C00072,2023-02-27,1,280.64,Electronics,350.8,0.2,East,Manager_10,4642,2023-02-27,2023-03-05,4809,6807,4655
T00610,S017,P0012,C00087,2023-11-21,3,1035.48,Home,486.14,0.29,South,Manager_17,1330,2023-11-20,2023-11-26,8392,5042,1871
T00611,S009,P0005,C00262,2023-11-14,1,151.44,Books,191.7,0.21,West,Manager_9,1491,2023-11-13,2023-11-19,9346,4494,1404
T00612,S019,P0098,C00214,2023-06-18,2,385.04,Clothing,204.81,0.06,South,Manager_19,1869,2023-06-12,2023-06-18,5159,7308,2574
T00613,S014,P0048,C00153,2023-03-23,4,519.04,Books,182.76,0.29,North,Manager_14,2193,2023-03-20,2023-03-26,9901,3618,1911
T00614,S008,P0037,C00210,2023-08-07,1,198.64,Home,233.7,0.15,South,Manager_8,1376,2023-08-07,2023-08-13,9339,2032,1811
T00615,S009,P0079,C00061,2023-06-26,3,412.84,Toys,191.13,0.28,West,Manager_9,1491,2023-06-26,2023-07-02,1390,6615,4976
T00616,S011,P0044,C00268,2023-07-23,1,386.2,Clothing,454.35,0.15,East,Manager_11,4864,2023-07-17,2023-07-23,7911,7010,2753
T00617,S001,P0100,C00262,2023-03-12,3,1110.07,Electronics,420.48,0.12,South,Manager_1,2215,2023-03-06,2023-03-12,9430,7447,2845
T00618,S014,P0015,C00218,2023-09-23,2,236.18,Toys,125.63,0.06,North,Manager_14,2193,2023-09-18,2023-09-24,5552,2764,1725
T00619,S005,P0043,C00283,2023-04-08,1,155.06,Toys,184.59,0.16,East,Manager_5,3624,2023-04-03,2023-04-09,8825,2751,4481
T00620,S014,P0048,C00136,2023-12-11,2,259.52,Books,182.76,0.29,North,Manager_14,2193,2023-12-11,2023-12-17,3971,3017,2915
T00621,S004,P0087,C00093,2023-10-18,4,251.55,Electronics,83.85,0.25,East,Manager_4,3160,2023-10-16,2023-10-22,8493,5103,2576
T00622,S001,P0070,C00109,2023-07-27,3,55.78,Toys,26.19,0.29,South,Manager_1,2215,2023-07-24,2023-07-30,1691,5019,1431
T00623,S019,P0046,C00241,2023-01-02,3,903.54,Electronics,327.37,0.08,South,Manager_19,1869,2023-01-02,2023-01-08,9307,3095,2301
T00624,S008,P0043,C00142,2023-05-04,2,310.11,Toys,184.59,0.16,South,Manager_8,1376,2023-05-01,2023-05-07,5815,3851,3343
T00625,S015,P0021,C00291,2023-10-07,4,317.81,Clothing,108.84,0.27,South,Manager_15,2182,2023-10-02,2023-10-08,2907,2161,629
T00626,S015,P0023,C00237,2023-03-15,1,174.91,Toys,242.93,0.28,South,Manager_15,2182,2023-03-13,2023-03-19,1075,2356,2830
T00627,S009,P0080,C00177,2023-06-15,1,126.09,Toys,128.66,0.02,West,Manager_9,1491,2023-06-12,2023-06-18,7360,4590,2372
T00628,S009,P0047,C00141,2023-01-22,3,25.22,Clothing,10.25,0.18,West,Manager_9,1491,2023-01-16,2023-01-22,3949,1941,2407
T00629,S010,P0015,C00189,2023-06-03,2,236.18,Toys,125.63,0.06,East,Manager_10,4642,2023-05-29,2023-06-04,6874,6581,4314
T00630,S020,P0025,C00049,2023-10-22,2,561.28,Electronics,350.8,0.2,South,Manager_20,1240,2023-10-16,2023-10-22,9207,7566,744
T00631,S009,P0036,C00190,2023-08-07,1,61.07,Books,61.69,0.01,West,Manager_9,1491,2023-08-07,2023-08-13,1919,5050,2839
T00632,S003,P0075,C00136,2023-06-06,4,779.99,Books,229.41,0.15,East,Manager_3,2991,2023-06-05,2023-06-11,3014,4789,2943
T00633,S020,P0051,C00043,2023-08-18,4,945.52,Toys,271.7,0.13,South,Manager_20,1240,2023-08-14,2023-08-20,9579,4121,2373
T00634,S011,P0015,C00090,2023-01-20,1,118.09,Toys,125.63,0.06,East,Manager_11,4864,2023-01-16,2023-01-22,2015,2384,1897
T00635,S006,P0068,C00295,2023-02-10,1,405.49,Clothing,488.54,0.17,West,Manager_6,3551,2023-02-06,2023-02-12,2466,7195,4457
T00636,S002,P0021,C00245,2023-05-28,2,158.91,Clothing,108.84,0.27,West,Manager_2,4354,2023-05-22,2023-05-28,3547,4164,1446
T00637,S007,P0013,C00192,2023-04-18,4,1414.22,Books,425.97,0.17,South,Manager_7,504,2023-04-17,2023-04-23,1464,5471,2327
T00638,S018,P0086,C00106,2023-03-25,1,361.07,Electronics,401.19,0.1,North,Manager_18,4175,2023-03-20,2023-03-26,9901,3618,1911
T00639,S002,P0019,C00233,2023-11-18,1,47.61,Electronics,64.34,0.26,West,Manager_2,4354,2023-11-13,2023-11-19,9346,4494,1404
T00640,S017,P0034,C00265,2023-11-05,3,663.45,Electronics,315.93,0.3,South,Manager_17,1330,2023-10-30,2023-11-05,6002,1886,840
T00641,S011,P0078,C00037,2023-10-17,1,37.21,Toys,49.62,0.25,East,Manager_11,4864,2023-10-16,2023-10-22,8493,5103,2576
T00642,S012,P0068,C00041,2023-11-19,1,405.49,Clothing,488.54,0.17,South,Manager_12,4965,2023-11-13,2023-11-19,9497,1907,3154
T00643,S019,P0052,C00017,2023-05-14,4,881.35,Toys,247.57,0.11,South,Manager_19,1869,2023-05-08,2023-05-14,7543,6901,1469
T00644,S007,P0027,C00277,2023-07-26,2,544.96,Home,306.16,0.11,South,Manager_7,504,2023-07-24,2023-07-30,1691,5019,1431
T00645,S020,P0029,C00059,2023-10-10,4,310.98,Toys,109.5,0.29,South,Manager_20,1240,2023-10-09,2023-10-15,7337,3363,643
T00646,S006,P0028,C00183,2023-09-23,2,395.31,Clothing,274.52,0.28,West,Manager_6,3551,2023-09-18,2023-09-24,8370,6185,2655
T00647,S001,P0035,C00041,2023-03-14,3,441.35,Home,154.86,0.05,South,Manager_1,2215,2023-03-13,2023-03-19,1075,2356,2830
T00648,S017,P0008,C00039,2023-12-18,1,212.82,Home,299.74,0.29,South,Manager_17,1330,2023-12-18,2023-12-24,8498,7636,511
T00649,S011,P0016,C00192,2023-02-17,3,373.9,Clothing,135.47,0.08,East,Manager_11,4864,2023-02-13,2023-02-19,6593,4672,2381
T00650,S018,P0036,C00267,2023-11-22,2,122.15,Books,61.69,0.01,North,Manager_18,4175,2023-11-20,2023-11-26,9790,4341,724
T00651,S017,P0030,C00147,2023-08-21,4,1718.08,Toys,472.0,0.09,South,Manager_17,1330,2023-08-21,2023-08-27,7781,4748,777
T00652,S007,P0018,C00127,2023-04-10,4,1074.66,Books,358.22,0.25,South,Manager_7,504,2023-04-10,2023-04-16,1016,6182,4848
T00653,S017,P0002,C00046,2023-02-28,3,998.06,Books,426.52,0.22,South,Manager_17,1330,2023-02-27,2023-03-05,7799,7405,930
T00654,S020,P0049,C00045,2023-09-15,2,270.88,Clothing,159.34,0.15,South,Manager_20,1240,2023-09-11,2023-09-17,5675,2170,989
T00655,S009,P0077,C00001,2023-03-06,3,793.11,Electronics,300.42,0.12,West,Manager_9,1491,2023-03-06,2023-03-12,2652,6540,4641
T00656,S017,P0004,C00168,2023-03-24,3,143.01,Books,56.75,0.16,South,Manager_17,1330,2023-03-20,2023-03-26,5686,7215,2402
T00657,S020,P0090,C00108,2023-06-03,1,357.4,Home,430.6,0.17,South,Manager_20,1240,2023-05-29,2023-06-04,4982,5323,4513
T00658,S008,P0089,C00019,2023-09-23,3,831.75,Toys,350.95,0.21,South,Manager_8,1376,2023-09-18,2023-09-24,6308,3462,2130
T00659,S017,P0094,C00072,2023-11-05,1,333.46,Home,406.66,0.18,South,Manager_17,1330,2023-10-30,2023-11-05,6002,1886,840
T00660,S007,P0075,C00109,2023-03-20,1,195.0,Books,229.41,0.15,South,Manager_7,504,2023-03-20,2023-03-26,5686,7215,2402
T00661,S001,P0007,C00268,2023-11-11,4,1277.94,Home,336.3,0.05,South,Manager_1,2215,2023-11-06,2023-11-12,4398,6529,4450
T00662,S013,P0095,C00240,2023-05-30,1,177.23,Electronics,180.85,0.02,East,Manager_13,1135,2023-05-29,2023-06-04,6874,6581,4314
T00663,S019,P0074,C00090,2023-02-17,1,248.55,Clothing,270.16,0.08,South,Manager_19,1869,2023-02-13,2023-02-19,9432,6874,2053
T00664,S019,P0039,C00103,2023-09-05,4,762.16,Electronics,214.09,0.11,South,Manager_19,1869,2023-09-04,2023-09-10,6929,7792,2682
T00665,S017,P0013,C00250,2023-10-05,3,1060.67,Books,425.97,0.17,South,Manager_17,1330,2023-10-02,2023-10-08,2907,2161,629
T00666,S013,P0031,C00008,2023-12-22,2,552.26,Home,303.44,0.09,East,Manager_13,1135,2023-12-18,2023-12-24,4823,7770,1549
T00667,S016,P0071,C00153,2023-04-08,2,351.0,Electronics,179.08,0.02,East,Manager_16,619,2023-04-03,2023-04-09,8825,2751,4481
T00668,S008,P0063,C00174,2023-01-25,2,646.19,Books,351.19,0.08,South,Manager_8,1376,2023-01-23,2023-01-29,4792,6567,3441
T00669,S019,P0056,C00158,2023-10-11,3,257.96,Electronics,92.46,0.07,South,Manager_19,1869,2023-10-09,2023-10-15,7337,3363,643
T00670,S018,P0042,C00215,2023-10-28,1,63.54,Electronics,69.82,0.09,North,Manager_18,4175,2023-10-23,2023-10-29,8701,2216,4551
T00671,S001,P0061,C00177,2023-03-09,2,188.19,Clothing,134.42,0.3,South,Manager_1,2215,2023-03-06,2023-03-12,9430,7447,2845
T00672,S014,P0042,C00175,2023-01-07,3,190.61,Electronics,69.82,0.09,North,Manager_14,2193,2023-01-02,2023-01-08,7837,2449,1732
T00673,S019,P0056,C00146,2023-11-01,1,85.99,Electronics,92.46,0.07,South,Manager_19,1869,2023-10-30,2023-11-05,6002,1886,840
T00674,S015,P0036,C00161,2023-05-17,4,244.29,Books,61.69,0.01,South,Manager_15,2182,2023-05-15,2023-05-21,2094,7124,3695
T00675,S018,P0084,C00127,2023-06-13,2,377.97,Books,205.42,0.08,North,Manager_18,4175,2023-06-12,2023-06-18,5887,4854,4766
T00676,S002,P0068,C00082,2023-03-24,1,405.49,Clothing,488.54,0.17,West,Manager_2,4354,2023-03-20,2023-03-26,9792,1380,4713
T00677,S017,P0007,C00147,2023-05-18,2,638.97,Home,336.3,0.05,South,Manager_17,1330,2023-05-15,2023-05-21,2094,7124,3695
T00678,S018,P0054,C00239,2023-03-14,2,227.22,Books,142.01,0.2,North,Manager_18,4175,2023-03-13,2023-03-19,1985,4603,4985
T00679,S006,P0001,C00084,2023-08-25,2,733.33,Toys,458.33,0.2,West,Manager_6,3551,2023-08-21,2023-08-27,6275,1507,1936
T00680,S019,P0044,C00113,2023-02-15,1,386.2,Clothing,454.35,0.15,South,Manager_19,1869,2023-02-13,2023-02-19,9432,6874,2053
T00681,S004,P0045,C00225,2023-04-16,3,348.32,Clothing,143.34,0.19,East,Manager_4,3160,2023-04-10,2023-04-16,5769,6247,2861
T00682,S001,P0047,C00243,2023-10-15,1,8.41,Clothing,10.25,0.18,South,Manager_1,2215,2023-10-09,2023-10-15,7337,3363,643
T00683,S008,P0013,C00143,2023-09-19,2,707.11,Books,425.97,0.17,South,Manager_8,1376,2023-09-18,2023-09-24,6308,3462,2130
T00684,S007,P0022,C00041,2023-06-25,1,332.2,Books,448.92,0.26,South,Manager_7,504,2023-06-19,2023-06-25,8478,1284,1687
T00685,S003,P0021,C00258,2023-06-15,4,317.81,Clothing,108.84,0.27,East,Manager_3,2991,2023-06-12,2023-06-18,8148,4213,2864
T00686,S010,P0086,C00285,2023-05-25,3,1083.21,Electronics,401.19,0.1,East,Manager_10,4642,2023-05-22,2023-05-28,6060,3708,3675
T00687,S010,P0092,C00105,2023-11-26,1,102.59,Electronics,117.92,0.13,East,Manager_10,4642,2023-11-20,2023-11-26,9844,7028,4012
T00688,S019,P0009,C00202,2023-10-10,4,491.67,Home,144.61,0.15,South,Manager_19,1869,2023-10-09,2023-10-15,7337,3363,643
T00689,S014,P0026,C00266,2023-02-23,3,194.89,Home,78.27,0.17,North,Manager_14,2193,2023-02-20,2023-02-26,4580,1268,2276
T00690,S002,P0009,C00210,2023-06-27,4,491.67,Home,144.61,0.15,West,Manager_2,4354,2023-06-26,2023-07-02,1390,6615,4976
T00691,S001,P0015,C00051,2023-09-01,3,354.28,Toys,125.63,0.06,South,Manager_1,2215,2023-08-28,2023-09-03,2859,4036,3871
T00692,S018,P0010,C00118,2023-12-07,1,262.21,Books,285.01,0.08,North,Manager_18,4175,2023-12-04,2023-12-10,1124,4246,3431
T00693,S007,P0088,C00201,2023-05-07,4,994.64,Electronics,259.02,0.04,South,Manager_7,504,2023-05-01,2023-05-07,5815,3851,3343
T00694,S008,P0042,C00039,2023-09-28,2,127.07,Electronics,69.82,0.09,South,Manager_8,1376,2023-09-25,2023-10-01,1287,6953,4782
T00695,S001,P0072,C00028,2023-05-12,4,1167.82,Books,320.83,0.09,South,Manager_1,2215,2023-05-08,2023-05-14,7543,6901,1469
T00696,S003,P0024,C00259,2023-04-03,3,652.1,Electronics,286.01,0.24,East,Manager_3,2991,2023-04-03,2023-04-09,8825,2751,4481
T00697,S008,P0080,C00084,2023-03-14,1,126.09,Toys,128.66,0.02,South,Manager_8,1376,2023-03-13,2023-03-19,1075,2356,2830
T00698,S015,P0049,C00155,2023-09-05,3,406.32,Clothing,159.34,0.15,South,Manager_15,2182,2023-09-04,2023-09-10,6929,7792,2682
T00699,S005,P0026,C00117,2023-12-14,4,259.86,Home,78.27,0.17,East,Manager_5,3624,2023-12-11,2023-12-17,3035,4271,1357
T00700,S003,P0091,C00002,2023-09-30,4,617.78,Home,169.72,0.09,East,Manager_3,2991,2023-09-25,2023-10-01,7754,4603,2081
T00701,S019,P0037,C00093,2023-02-12,2,397.29,Home,233.7,0.15,South,Manager_19,1869,2023-02-06,2023-02-12,7197,4066,1283
T00702,S001,P0068,C00166,2023-02-10,1,405.49,Clothing,488.54,0.17,South,Manager_1,2215,2023-02-06,2023-02-12,7197,4066,1283
T00703,S015,P0050,C00296,2023-06-19,1,66.2,Toys,90.68,0.27,South,Manager_15,2182,2023-06-19,2023-06-25,8478,1284,1687
T00704,S008,P0024,C00258,2023-07-31,4,869.47,Electronics,286.01,0.24,South,Manager_8,1376,2023-07-31,2023-08-06,8910,7034,3906
T00705,S002,P0019,C00081,2023-06-17,1,47.61,Electronics,64.34,0.26,West,Manager_2,4354,2023-06-12,2023-06-18,7360,4590,2372
T00706,S003,P0100,C00268,2023-02-08,2,740.04,Electronics,420.48,0.12,East,Manager_3,2991,2023-02-06,2023-02-12,6672,5431,2709
T00707,S014,P0060,C00235,2023-09-02,3,124.15,Clothing,41.8,0.01,North,Manager_14,2193,2023-08-28,2023-09-03,4164,3966,2553
T00708,S014,P0039,C00213,2023-05-31,1,190.54,Electronics,214.09,0.11,North,Manager_14,2193,2023-05-29,2023-06-04,1807,1186,1807
T00709,S011,P0074,C00062,2023-04-21,4,994.19,Clothing,270.16,0.08,East,Manager_11,4864,2023-04-17,2023-04-23,5427,6269,4631
T00710,S016,P0089,C00049,2023-02-16,3,831.75,Toys,350.95,0.21,East,Manager_16,619,2023-02-13,2023-02-19,6593,4672,2381
T00711,S004,P0018,C00127,2023-03-04,3,806.0,Books,358.22,0.25,East,Manager_4,3160,2023-02-27,2023-03-05,4809,6807,4655
T00712,S020,P0019,C00223,2023-08-13,2,95.22,Electronics,64.34,0.26,South,Manager_20,1240,2023-08-07,2023-08-13,9339,2032,1811
T00713,S005,P0036,C00279,2023-03-10,4,244.29,Books,61.69,0.01,East,Manager_5,3624,2023-03-06,2023-03-12,5673,5416,3979
T00714,S014,P0074,C00294,2023-10-26,1,248.55,Clothing,270.16,0.08,North,Manager_14,2193,2023-10-23,2023-10-29,8701,2216,4551
T00715,S016,P0097,C00284,2023-10-17,4,1525.59,Books,470.86,0.19,East,Manager_16,619,2023-10-16,2023-10-22,8493,5103,2576
T00716,S018,P0055,C00277,2023-10-23,3,287.76,Home,129.62,0.26,North,Manager_18,4175,2023-10-23,2023-10-29,8701,2216,4551
T00717,S007,P0069,C00107,2023-07-22,4,701.88,Toys,211.41,0.17,South,Manager_7,504,2023-07-17,2023-07-23,2909,7364,3081
T00718,S010,P0047,C00146,2023-03-02,1,8.41,Clothing,10.25,0.18,East,Manager_10,4642,2023-02-27,2023-03-05,4809,6807,4655
T00719,S007,P0049,C00099,2023-11-14,1,135.44,Clothing,159.34,0.15,South,Manager_7,504,2023-11-13,2023-11-19,9497,1907,3154
T00720,S001,P0099,C00073,2023-11-10,2,516.85,Clothing,263.7,0.02,South,Manager_1,2215,2023-11-06,2023-11-12,4398,6529,4450
T00721,S019,P0098,C00122,2023-06-10,1,192.52,Clothing,204.81,0.06,South,Manager_19,1869,2023-06-05,2023-06-11,6555,5556,3592
T00722,S016,P0033,C00030,2023-11-27,1,384.04,Toys,441.43,0.13,East,Manager_16,619,2023-11-27,2023-12-03,2499,3099,2658
T00723,S019,P0021,C00188,2023-01-16,4,317.81,Clothing,108.84,0.27,South,Manager_19,1869,2023-01-16,2023-01-22,7548,5780,3450
T00724,S004,P0081,C00288,2023-12-04,4,1517.31,Books,403.54,0.06,East,Manager_4,3160,2023-12-04,2023-12-10,6162,3258,4539
T00725,S018,P0022,C00195,2023-04-04,3,996.6,Books,448.92,0.26,North,Manager_18,4175,2023-04-03,2023-04-09,8566,5114,1503
T00726,S002,P0048,C00156,2023-10-31,2,259.52,Books,182.76,0.29,West,Manager_2,4354,2023-10-30,2023-11-05,8933,6476,2580
T00727,S001,P0037,C00172,2023-05-18,4,794.58,Home,233.7,0.15,South,Manager_1,2215,2023-05-15,2023-05-21,2094,7124,3695
T00728,S015,P0015,C00041,2023-12-04,1,118.09,Toys,125.63,0.06,South,Manager_15,2182,2023-12-04,2023-12-10,6300,7761,1631
T00729,S005,P0035,C00063,2023-02-07,3,441.35,Home,154.86,0.05,East,Manager_5,3624,2023-02-06,2023-02-12,6672,5431,2709
T00730,S020,P0092,C00023,2023-05-07,4,410.36,Electronics,117.92,0.13,South,Manager_20,1240,2023-05-01,2023-05-07,5815,3851,3343
T00731,S011,P0071,C00075,2023-10-02,2,351.0,Electronics,179.08,0.02,East,Manager_11,4864,2023-10-02,2023-10-08,2986,3240,4466
T00732,S010,P0032,C00048,2023-06-13,2,595.75,Toys,350.44,0.15,East,Manager_10,4642,2023-06-12,2023-06-18,8148,4213,2864
T00733,S002,P0011,C00160,2023-11-15,3,415.02,Toys,197.63,0.3,West,Manager_2,4354,2023-11-13,2023-11-19,9346,4494,1404
T00734,S003,P0010,C00118,2023-03-18,3,786.63,Books,285.01,0.08,East,Manager_3,2991,2023-03-13,2023-03-19,2409,2694,1026
T00735,S012,P0073,C00100,2023-06-23,3,968.81,Books,343.55,0.06,South,Manager_12,4965,2023-06-19,2023-06-25,8478,1284,1687
T00736,S020,P0078,C00167,2023-12-24,3,111.64,Toys,49.62,0.25,South,Manager_20,1240,2023-12-18,2023-12-24,8498,7636,511
T00737,S005,P0077,C00290,2023-11-17,3,793.11,Electronics,300.42,0.12,East,Manager_5,3624,2023-11-13,2023-11-19,5085,7828,670
T00738,S005,P0057,C00156,2023-04-01,1,99.61,Toys,117.19,0.15,East,Manager_5,3624,2023-03-27,2023-04-02,4977,3669,3393
T00739,S006,P0025,C00007,2023-08-26,1,280.64,Electronics,350.8,0.2,West,Manager_6,3551,2023-08-21,2023-08-27,6275,1507,1936
T00740,S009,P0002,C00196,2023-09-21,4,1330.74,Books,426.52,0.22,West,Manager_9,1491,2023-09-18,2023-09-24,8370,6185,2655
T00741,S002,P0064,C00056,2023-06-28,2,524.15,Clothing,359.01,0.27,West,Manager_2,4354,2023-06-26,2023-07-02,1390,6615,4976
T00742,S012,P0035,C00193,2023-07-28,1,147.12,Home,154.86,0.05,South,Manager_12,4965,2023-07-24,2023-07-30,1691,5019,1431
T00743,S003,P0007,C00047,2023-03-14,1,319.48,Home,336.3,0.05,East,Manager_3,2991,2023-03-13,2023-03-19,2409,2694,1026
T00744,S020,P0085,C00148,2023-04-17,1,373.15,Electronics,410.05,0.09,South,Manager_20,1240,2023-04-17,2023-04-23,1464,5471,2327
T00745,S012,P0018,C00275,2023-12-11,4,1074.66,Books,358.22,0.25,South,Manager_12,4965,2023-12-11,2023-12-17,7553,5042,3867
T00746,S017,P0067,C00157,2023-10-22,3,379.94,Clothing,140.72,0.1,South,Manager_17,1330,2023-10-16,2023-10-22,9207,7566,744
T00747,S010,P0042,C00202,2023-10-11,4,254.14,Electronics,69.82,0.09,East,Manager_10,4642,2023-10-09,2023-10-15,8604,1128,4496
T00748,S014,P0039,C00126,2023-12-19,2,381.08,Electronics,214.09,0.11,North,Manager_14,2193,2023-12-18,2023-12-24,4096,2609,1217
T00749,S017,P0041,C00294,2023-07-01,2,263.53,Toys,168.93,0.22,South,Manager_17,1330,2023-06-26,2023-07-02,4969,3965,4819
T00750,S018,P0075,C00064,2023-02-06,2,390.0,Books,229.41,0.15,North,Manager_18,4175,2023-02-06,2023-02-12,5524,3821,4758
T00751,S019,P0024,C00176,2023-05-17,2,434.74,Electronics,286.01,0.24,South,Manager_19,1869,2023-05-15,2023-05-21,2094,7124,3695
